"bulan","titik_lokasi","kecamatan","wilayah","panjang","satuan_panjang.luas","tanggal","volume_sampah_perhari.m3."
1,"PHB Rw 03 Pademangan Barat","Pademangan","Jakarta Utara",400,"m",1,1
1,"PHB Indofood Jalan Ancol Parang Tritis","Pademangan","Jakarta Utara",150,"m",1,0
1,"PHB Rajawali Selatan RW 02 Pademangan Barat","Pademangan","Jakarta Utara",600,"m",1,1
1,"PHB Gang Tawakal RW 12","Pademangan","Jakarta Utara",400,"m",1,1
1,"PHB Gg. Santri RW.14 Pademangan Barat","Pademangan","Jakarta Utara",400,"m",1,1
1,"PHB Pademangan 22","Pademangan","Jakarta Utara",150,"m",1,0
1,"PHB Rw 04 Sejajar Rt 005 Pademangan Barat","Pademangan","Jakarta Utara",300,"m",1,1
1,"PHB Nalo","Pademangan","Jakarta Utara",200,"m",1,0
1,"PHB Gg. Kolor RW.10 Pademangan Barat","Pademangan","Jakarta Utara",300,"m",1,1
1,"Kali Karang Bolong Nipon paint","Pademangan","Jakarta Utara",700,"m",1,0
1,"PHB Gang Melati Rw 006 Rt 014","Pademangan","Jakarta Utara",300,"m",1,1
1,"Kali PHB Taman Kota Kembangan Utara","Kembangan","Jakarta Barat",1500,"m",1,1
1,"Kali Cengkareng Drain (Depan Pasar Kemiri Jl. Kembangan Baru)","Kembangan","Jakarta Barat",1500,"m",1,1
1,"Kali PHB Teratai (Stasiun Pompa) Kembangan Utara","Kembangan","Jakarta Barat",800,"m",1,1
1,"Kali PHB RW. 04 (Stasiun Pompa)","Kembangan","Jakarta Barat",1000,"m",1,2
1,"Kali PHB Kampung Salo Kembangan Utara","Kembangan","Jakarta Barat",800,"m",1,0
1,"Kali Anak Angke Perumahan Taman Kota Rt 01 Rw 04 Kembangan Utara","Kembangan","Jakarta Barat",700,"m",1,12
1,"Kali Anak Angke Kp Salo Perumahan Grand Garden Residence Kembangan Utara","Kembangan","Jakarta Barat",800,"m",1,12
1,"Kali PHB Perumahan Grend Garden Jl Basmol Raya Rt 08 Rw 04 Kembangan Utara","Kembangan","Jakarta Barat",800,"m",1,12
1,"Kali Pesanggrahan (Jln. Kembangan Baru - Cengkareng Drain)","Kembangan","Jakarta Barat",1500,"m",1,1
1,"Kali Pesanggrahan Perumahan Kembangan Baru","Kembangan","Jakarta Barat",1000,"m",1,12
1,"Kali Pesanggrahan (Jln. H. Nabet - Metro TV)","Kembangan","Jakarta Barat",1500,"m",1,1
1,"Kali Pesanggrahan (Jln Pejuangan Meruya Ilir)","Kembangan","Jakarta Barat",1500,"m",1,12
1,"Kali Pesanggrahan Jl. Jomas Meruya Utara","Kembangan","Jakarta Barat",1300,"m",1,12
1,"Kali Pesanggrahan Jl.Pos Pengumben Samping Kebun Bibit","Kembangan","Jakarta Barat",600,"m",1,1
1,"Kali Pesanggrahan Pos Pengumben Jl. H.Kelik","Kembangan","Jakarta Barat",600,"m",1,1
1,"Kali Pesanggrahan Pos Pengumben Jl.Meruya Ilir Raya","Kembangan","Jakarta Barat",700,"m",1,1
1,"PHB Komplek BPPT Srengseng","Kembangan","Jakarta Barat",600,"m",1,12
1,"Kali Sepak (Jln. Kembangan Raya)","Kembangan","Jakarta Barat",1500,"m",1,12
1,"Kali Sepak (Perumahan Taman Permata Buana)","Kembangan","Jakarta Barat",1000,"m",1,12
1,"KalI PHB Selter Puri Indah","Kembangan","Jakarta Barat",1500,"m",1,1
1,"Kali PHB Salter Puri Indah Jl. Kembang Elok","Kembangan","Jakarta Barat",500,"m",1,12
1,"Kali PHB Kampung Bugis Kembangan Selatan","Kembangan","Jakarta Barat",800,"m",1,1
1,"Kali PHB Komplek Taman Permata Buana","Kembangan","Jakarta Barat",1000,"m",1,12
1,"PHB Kompas Samping SDN 01 Kembangan Utara","Kembangan","Jakarta Barat",500,"m",1,12
1,"Kali PHB Laberata Meruya Utara","Kembangan","Jakarta Barat",1000,"m",1,12
1,"Kali PHB Permata Meruya","Kembangan","Jakarta Barat",600,"m",1,1
1,"PHB Kavling DKI Blok IV / VI Meruya Selatan","Kembangan","Jakarta Barat",600,"m",1,1
1,"PHB Lintas Kavling Tomang jl. H lebar Meruya Utara","Kembangan","Jakarta Barat",500,"m",1,12
1,"Kali CNI (Belakang Kantor Walikota Jakarta Barat)","Kembangan","Jakarta Barat",800,"m",1,2
1,"Kali PHB Dermaga Jemson Meruya Selatan","Kembangan","Jakarta Barat",1500,"m",1,1
1,"PHB Mercu Buana Jl H.Merin Meruya Selatan","Kembangan","Jakarta Barat",300,"m",1,12
1,"Kali PHB Perumahan Copilas Joglo","Kembangan","Jakarta Barat",1000,"m",1,12
1,"Kali PHB Alfa Indah Copilas Joglo","Kembangan","Jakarta Barat",700,"m",1,1
1,"PHB Puri Beta Jl Strategi joglo","Kembangan","Jakarta Barat",600,"m",1,12
1,"Kali PHB Puribeta Joglo","Kembangan","Jakarta Barat",1000,"m",1,12
1,"Kali PHB Samping TPU Joglo","Kembangan","Jakarta Barat",1000,"m",1,1
1,"Kali PHB Komplek Intercon Serengseng","Kembangan","Jakarta Barat",1000,"m",1,12
1,"Kali Cantiga (Jln. H. Sarimun Kembangan Selatan)","Kembangan","Jakarta Barat",1000,"m",1,3
1,"Kali Cantiga (Pinggir Tol Jakarta - Merak)","Kembangan","Jakarta Barat",800,"m",1,2
1,"Kali Angke Puri Mension Kembangan Selatan","Kembangan","Jakarta Barat",1000,"m",1,12
1,"PHB Salter RingRoad Sisi Barat JL Lingkar Luar Barat Kembangan","Kembangan","Jakarta Barat",800,"m",1,12
1,"PHB Salter Sejajar RingRoad JL. Outer RingRoad Kembangan Selatan","Kembangan","Jakarta Barat",800,"m",1,1
1,"Banjir Kanal Barat (Fly Over Tanah Abang - Fly Over Bongkaran Tanah Abang)","Palmerah","Jakarta Barat",350,"m",1,2
1,"Banjir Kanal Barat (Jembatan Gantung - Fly Over Tomang)","Palmerah","Jakarta Barat",610,"m",1,12
1,"Banjir Kanal Barat (Fly Over Tanah Abang - Jembatan Jati Pulo)","Palmerah","Jakarta Barat",600,"m",1,1
1,"Banjir Kanal Barat (Jembatan Jatipulo - Jembatan Gantung)","Palmerah","Jakarta Barat",610,"m",1,12
1,"PHB KS TUBUN 1 (Depan Kantor Kelurahan Slipi)","Palmerah","Jakarta Barat",900,"m",1,4.48
1,"PHB KS TUBUN 3 (Depan Sekolahan SMK Negeri Slipi)","Palmerah","Jakarta Barat",950,"m",1,7.12
1,"Kali Grogol (Hankam 2 - Saringan Atas)","Palmerah","Jakarta Barat",755,"m",1,5
1,"Kali Grogol (Jembatan Pel bak - Saringan Atas)","Palmerah","Jakarta Barat",400,"m",1,2
1,"PHB Jl. Beo (Komplek Hankam 2)","Palmerah","Jakarta Barat",500,"m",1,4.48
1,"PHB Jl. Sulaeman","Palmerah","Jakarta Barat",400,"m",1,2.24
1,"Kali PHB Palmerah","Palmerah","Jakarta Barat",663,"m",1,4.48
1,"Kali PHB Kemanggisan Kober","Palmerah","Jakarta Barat",522,"m",1,4.48
1,"PHB Jl. Swadaya","Palmerah","Jakarta Barat",250,"m",1,4.48
1,"Kali Grogol (Hankam I - Hankam 2)","Palmerah","Jakarta Barat",795,"m",1,12
1,"Kali Grogol (Jembatan Baru Hankam 1 - Jembatan Jl. Anggrek Neli Rosliana VII)","Palmerah","Jakarta Barat",400,"m",1,1
1,"PHB Jalan Kebon Sayur","Palmerah","Jakarta Barat",600,"m",1,1
1,"Kali PHB Jalan Belibis","Palmerah","Jakarta Barat",650,"m",1,4.48
1,"Kali PHB RS Patria","Palmerah","Jakarta Barat",350,"m",1,4.48
1,"PHB Taman Catalya","Palmerah","Jakarta Barat",300,"m",1,12
1,"PHB Jl Binus","Palmerah","Jakarta Barat",700,"m",1,4.48
1,"Kali PHB Jln. Anggrek Neli Rosliana VII","Palmerah","Jakarta Barat",300,"m",1,1
1,"Kali Grogol (Saringan Golkar)","Palmerah","Jakarta Barat",500,"m",1,7
1,"Kali PHB Jln. Arjuna","Palmerah","Jakarta Barat",250,"m",1,2.24
1,"Kali PHB Jln. Bima","Palmerah","Jakarta Barat",250,"m",1,4.48
1,"Kali Grogol (Pombensin - Hankam I)","Palmerah","Jakarta Barat",745,"m",1,3
1,"Kali Grogol (Saringan Golkar - Pombensin)","Palmerah","Jakarta Barat",925,"m",1,2
1,"Kali PHB Kemanggisan Utama","Palmerah","Jakarta Barat",650,"m",1,4.48
1,"PHB Jl. Perum Migas","Palmerah","Jakarta Barat",750,"m",1,7.12
1,"PHB Jalan Anggrek Neli Murni","Palmerah","Jakarta Barat",1000,"m",1,4.48
1,"Perbatasan Tol Taman Anggrek","Palmerah","Jakarta Barat",250,"m",1,12
1,"Kali PHB ORI","Palmerah","Jakarta Barat",600,"m",1,12
1,"Kali PHB Belakang PT Djarum","Palmerah","Jakarta Barat",750,"m",1,4.48
1,"PHB Brigjen Katamso","Palmerah","Jakarta Barat",350,"m",1,12
1,"Kali PHB Jl. Semangka","Palmerah","Jakarta Barat",392,"m",1,7.12
1,"PHB Jl. Wijaya Kusuma","Palmerah","Jakarta Barat",250,"m",1,12
1,"PHB Belakang Pintu Air Rs Harapan Kita","Palmerah","Jakarta Barat",320,"m",1,1
1,"Kali PHB Jatipulo Kota Bambu Utara","Palmerah","Jakarta Barat",573,"m",1,3
1,"Titik Saringan Jatipulo","Palmerah","Jakarta Barat",31.5,"m",1,12
1,"Kali PHB Rumah Sakit Harapan Kita","Palmerah","Jakarta Barat",550,"m",1,1
1,"Kali Sodetan Sekretaris (Pos Polisi Duri Kepa - Belakang Studio 5 Indosiar )","Kebon Jeruk","Jakarta Barat",310,"M",1,2
1,"Kali Sodetan Sekretaris ( Belakang Studio 5 Indosiar - Centro City )","Kebon Jeruk","Jakarta Barat",360,"M",1,1
1,"Saluran PHB. Da'an Mogot 1 Sisi Timur ( Jln.Da'an Mogot Raya - Depan Hotel Grogo In )","Kebon Jeruk","Jakarta Barat",610,"M",1,1
1,"Saluran PHB. Da'an Mogot 2 ( Jln. Da'an Mogot 2 - Centro City - Jln. Pesing Koneng )","Kebon Jeruk","Jakarta Barat",1070,"M",1,1
1,"Saluran PHB. Jln. Inspeksi Sekretaris (Pos Polisi Duri Kepa - SDN 07 Duri Kepa - Jln. Pesing Koneng )","Kebon Jeruk","Jakarta Barat",1070,"M",1,2
1,"Kali Sekretaris ( Jln. TPU Sukabumi Selatan - Jln. Pos Pengumben - Jln. Panjang Qrisdorn )","Kebon Jeruk","Jakarta Barat",839,"M",1,2
1,"Kali Sekretaris ( Jln. Panjang Qrisdorn - Jln. Sasak Dua )","Kebon Jeruk","Jakarta Barat",627,"M",1,2
1,"Kali Sekretaris ( Jln. Sasak Dua - Jln. Anggrek Cakra )","Kebon Jeruk","Jakarta Barat",1000,"M",1,1
1,"Kali Sekretaris ( Jln. Anggrek Cakra - Jln. Musyawarah - Jln. Kebon Jeruk Raya - Jln. Mutiara Prima Kebon Jeruk )","Kebon Jeruk","Jakarta Barat",1320,"M",1,1
1,"Kali Sekretaris ( Jln. Mutiara Prima - Kebon Jeruk - SMK Wiyata Satya - Jln. Gilisampeng )","Kebon Jeruk","Jakarta Barat",610,"M",1,12
1,"Kali Sekretaris ( Jln. Gilisampeng - Depan Gereja Manungsong Sang Timur )","Kebon Jeruk","Jakarta Barat",350,"M",1,12
